CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,New Georeferenced Column,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
265277413,49,BRONX,01/01/2022,15:00:00,10/30/2022,16:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,401,"LARCENY,GRAND BY ACQUIRING LOS",MAILBOX OUTSIDE,03/11/2023,(null),(null),(null),(null),,25-44,BLACK,M,1020649,254199,40.864319,-73.868403,"(40.864319, -73.868403)",POINT (-73.868403 40.864319),11605,59,5,22,32
262808759,49,BRONX,01/01/2022,10:00:00,02/01/2023,01:00:00,ATTEMPTED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,02/01/2023,(null),(null),(null),(null),,45-64,WHITE,M,1021176,247658,40.846363,-73.866533,"(40.846363, -73.866533)",POINT (-73.866533 40.846363),11271,59,5,22,32
264220284,43,BRONX,01/01/2022,10:00:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,02/25/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,M,1023418,237579,40.818689,-73.858489,"(40.818689, -73.858489)",POINT (-73.858489 40.818689),11611,58,5,31,26
270005859,47,BRONX,01/01/2022,04:25:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",BAR/NIGHT CLUB,06/17/2023,(null),UNKNOWN,UNKNOWN,M,,25-44,BLACK,F,1026480,262584,40.8873136344706,-73.8472717577564,"(40.8873136344706, -73.8472717577564)",POINT (-73.8472717577564 40.8873136344706),11275,29,5,2,30
271435412,43,BRONX,01/01/2022,17:00:00,01/01/2022,18:00:00,COMPLETED,(null),887,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,07/16/2023,(null),18-24,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1026269,237948,40.819689,-73.848185,"(40.819689, -73.848185)",POINT (-73.848185 40.819689),11611,58,5,31,26
272320834,49,BRONX,01/01/2022,09:00:00,01/01/2022,09:01:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",RESIDENCE-HOUSE,08/03/2023,(null),25-44,BLACK,M,,45-64,BLACK,M,1027593,254740,40.865773,-73.843295,"(40.865773, -73.843295)",POINT (-73.843295 40.865773),11607,59,5,12,32
268528521,49,BRONX,01/01/2022,00:00:00,12/31/2022,00:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",HOSPITAL,05/19/2023,(null),UNKNOWN,UNKNOWN,U,,18-24,UNKNOWN,F,1027434,251387,40.8565767275976,-73.8438936779283,"(40.8565767275976, -73.8438936779283)",POINT (-73.8438936779283 40.8565767275976),11270,59,5,12,32
268472229,102,QUEENS,01/01/2022,00:01:00,06/30/2022,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO QUEENS SOUTH,175,"SEXUAL ABUSE 3,2",RESIDENCE-HOUSE,05/08/2023,(null),UNKNOWN,WHITE HISPANIC,M,,<18,WHITE HISPANIC,F,1030953,194101,40.69932415739,-73.831570887672,"(40.69932415739, -73.831570887672)",POINT (-73.831570887672 40.69932415739),24014,46,3,28,60
267217550,107,QUEENS,01/01/2022,00:01:00,04/23/2023,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO QUEENS SOUTH,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,04/24/2023,(null),18-24,BLACK,M,,18-24,BLACK,F,1036658,205330,40.7301130668694,-73.8109089148815,"(40.7301130668694, -73.8109089148815)",POINT (-73.8109089148815 40.7301130668694),14507,25,3,24,65
264709243,111,QUEENS,01/01/2022,15:00:00,01/01/2023,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO QUEENS NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,03/08/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,F,1041873,221375,40.774114,-73.791952,"(40.774114, -73.791952)",POINT (-73.791952 40.774114),14193,26,3,20,69
275294240,113,QUEENS,01/01/2022,14:00:00,01/01/2022,14:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO QUEENS SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,10/02/2023,(null),(null),(null),(null),,65+,BLACK,M,1042674,189100,40.68552,-73.789342,"(40.68552, -73.789342)",POINT (-73.789342 40.68552),24669,41,3,46,71
270058205,60,BROOKLYN,01/02/2022,00:00:00,01/02/2022,00:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO BKLYN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,06/19/2023,(null),(null),(null),(null),,65+,WHITE,F,983492,150579,40.579981,-74.002726,"(40.579981, -74.002726)",POINT (-74.002726 40.579981),18184,21,2,45,35
261415729,81,BROOKLYN,01/02/2022,13:00:00,01/02/2023,13:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO BKLYN NORTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",RESIDENCE-HOUSE,01/05/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,F,1003613,187416,40.681069,-73.930187,"(40.681069, -73.930187)",POINT (-73.930187 40.681069),13516,69,2,49,52
262826607,77,BROOKLYN,01/02/2022,16:01:00,01/24/2022,18:39:00,COMPLETED,(null),,1,N.Y. TRANSIT POLICE,121,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BKLYN NORTH,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,02/01/2023,UTICA AVE.-CROWN HEIGHTS,45-64,WHITE HISPANIC,M,32,UNKNOWN,UNKNOWN,E,1003358,182945,40.66879784,-73.93112014,"(40.66879784, -73.93112014)",POINT (-73.93112014 40.66879784),17615,17,2,48,44
261254517,44,BRONX,01/02/2022,23:30:00,01/02/2022,23:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,106,FELONY,FRONT OF,FELONY ASSAULT,(null),PATROL BORO BRONX,109,"ASSAULT 2,1,UNCLASSIFIED",STREET,01/03/2023,(null),UNKNOWN,BLACK,F,,25-44,BLACK,F,1008652,241755,40.830204,-73.91182,"(40.830204, -73.91182)",POINT (-73.91182 40.830204),10934,50,5,42,27
263807174,52,BRONX,01/02/2022,11:26:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BRONX,333,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,02/17/2023,(null),25-44,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,1009475,257692,40.873944,-73.908788,"(40.873944, -73.908788)",POINT (-73.908788 40.873944),11272,24,4,39,34
268272009H1,,QUEENS,01/02/2022,14:25:00,,(null),COMPLETED,(null),,1,N.Y. TRANSIT POLICE,101,FELONY,INSIDE,MURDER & NON-NEGL. MANSLAUGHTER,(null),PATROL BORO QUEENS SOUTH,,(null),(null),05/12/2023,(null),65+,BLACK,M,,25-44,BLACK,M,1027874,187301,40.6806672,-73.84271766,"(40.6806672, -73.84271766)",POINT (-73.84271766 40.6806672),24013,62,3,41,64
265508712,105,QUEENS,01/02/2022,04:30:00,03/22/2023,00:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE-HOUSE,03/22/2023,(null),(null),(null),(null),,25-44,BLACK,M,1050970,180045,40.660608,-73.759517,"(40.660608, -73.759517)",POINT (-73.759517 40.660608),15313,63,3,47,63
275832045,105,QUEENS,01/02/2022,04:30:00,10/12/2023,13:23:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,10/12/2023,(null),(null),(null),(null),,25-44,BLACK,M,1048011,182058,40.666156,-73.770165,"(40.666156, -73.770165)",POINT (-73.770165 40.666156),24669,63,3,47,63
261283999,18,MANHATTAN,01/03/2022,12:00:00,01/03/2023,17:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",CHAIN STORE,01/03/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,988324,215536,40.758273,-73.985293,"(40.758273, -73.985293)",POINT (-73.985293 40.758273),13094,11,4,51,10
261328063,9,MANHATTAN,01/03/2022,17:50:00,01/04/2023,08:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,110,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,(null),PATROL BORO MAN SOUTH,441,"LARCENY,GRAND OF AUTO",STREET,01/04/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE HISPANIC,M,990662,204061,40.726777,-73.976865,"(40.726777, -73.976865)",POINT (-73.976865 40.726777),11729,70,4,50,5
269357056,79,BROOKLYN,01/03/2022,09:00:00,04/18/2023,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO BKLYN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,06/06/2023,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,995364,193261,40.697129,-73.959917,"(40.697129, -73.959917)",POINT (-73.959917 40.697129),17212,69,2,38,51
261276152,79,BROOKLYN,01/03/2022,03:22:00,01/03/2023,03:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,110,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,(null),PATROL BORO BKLYN NORTH,441,"LARCENY,GRAND OF AUTO",STREET,01/03/2023,(null),UNKNOWN,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,996007,188036,40.682786,-73.957608,"(40.682786, -73.957608)",POINT (-73.957608 40.682786),13829,69,2,48,51
265324369,94,BROOKLYN,01/03/2022,18:00:00,01/03/2022,18:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,(null),PATROL BORO BKLYN NORTH,637,"HARASSMENT,SUBD 1,CIVILIAN",STREET,03/17/2023,(null),25-44,WHITE HISPANIC,M,,25-44,WHITE,F,996684,207247,40.735514,-73.955132,"(40.735514, -73.955132)",POINT (-73.955132 40.735514),18182,36,2,38,57
261616782,32,MANHATTAN,01/03/2022,12:00:00,01/03/2023,12:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN NORTH,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,01/03/2023,(null),<18,BLACK,M,,25-44,BLACK,F,1001322,235044,40.811802,-73.938326,"(40.811802, -73.938326)",POINT (-73.938326 40.811802),13095,7,4,36,16
261285795,94,BROOKLYN,01/03/2022,16:35:00,01/03/2023,16:40:00,COMPLETED,(null),43728,2,N.Y. HOUSING POLICE,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO BKLYN NORTH,113,"MENACING,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,01/03/2023,(null),UNKNOWN,WHITE HISPANIC,F,,25-44,WHITE HISPANIC,F,1001350,201325,40.719253,-73.93831,"(40.719253, -73.93831)",POINT (-73.93831 40.719253),18182,36,2,30,57
261281990,81,BROOKLYN,01/03/2022,16:50:00,01/03/2022,17:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,(null),PATROL BORO BKLYN NORTH,199,AGGRAVATED CRIMINAL CONTEMPT,RESIDENCE - APT. HOUSE,01/03/2023,(null),18-24,BLACK,M,,<18,BLACK,F,1005072,186682,40.679053,-73.924929,"(40.679053, -73.924929)",POINT (-73.924929 40.679053),13516,69,2,17,52
261352687,40,BRONX,01/03/2022,15:07:00,01/03/2023,15:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BRONX,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,01/03/2023,(null),UNKNOWN,BLACK,M,,UNKNOWN,UNKNOWN,D,1006851,233366,40.807184,-73.918356,"(40.807184, -73.918356)",POINT (-73.918356 40.807184),10932,49,5,35,23
261276155,81,BROOKLYN,01/03/2022,09:00:00,01/03/2023,09:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN NORTH,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",DRY CLEANER/LAUNDRY,01/03/2023,(null),18-24,BLACK HISPANIC,F,,45-64,BLACK,F,1007117,186585,40.678782,-73.917556,"(40.678782, -73.917556)",POINT (-73.917556 40.678782),13516,69,2,17,52
261280019,40,BRONX,01/03/2022,14:11:00,01/03/2022,14:12:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,105,FELONY,FRONT OF,ROBBERY,(null),PATROL BORO BRONX,397,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,01/03/2023,(null),25-44,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,M,1006648,237161,40.8176,-73.919079,"(40.8176, -73.919079)",POINT (-73.919079 40.8176),10929,49,5,43,23
274298367,73,BROOKLYN,01/03/2022,09:00:00,04/27/2022,09:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN NORTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - APT. HOUSE,09/12/2023,(null),(null),(null),(null),,45-64,UNKNOWN,M,1010830,181517,40.664861,-73.90419,"(40.664861, -73.90419)",POINT (-73.90419 40.664861),17614,55,2,17,46
261285770,48,BRONX,01/03/2022,19:05:00,01/03/2022,19:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,236,MISDEMEANOR,(null),DANGEROUS WEAPONS,(null),PATROL BORO BRONX,782,"WEAPONS, POSSESSION, ETC",STREET,01/03/2023,(null),25-44,BLACK,M,,UNKNOWN,UNKNOWN,E,1014658,247117,40.8449018,-73.8900961,"(40.8449018, -73.8900961)",POINT (-73.8900961 40.8449018),10935,35,5,43,31
261291541,104,QUEENS,01/03/2022,22:18:00,01/03/2022,22:20:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO QUEENS NORTH,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE-HOUSE,01/04/2023,(null),25-44,WHITE,M,,25-44,WHITE,F,1018550,200343,40.716507,-73.876265,"(40.716507, -73.876265)",POINT (-73.876265 40.716507),15309,54,3,34,62
261415753,110,QUEENS,01/03/2022,19:30:00,01/03/2022,19:32:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO QUEENS NORTH,333,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,01/04/2023,(null),25-44,BLACK,M,,UNKNOWN,UNKNOWN,D,1018896,207065,40.734955,-73.874983,"(40.734955, -73.874983)",POINT (-73.874983 40.734955),14784,66,3,5,68
261323779,102,QUEENS,01/03/2022,23:18:00,01/03/2023,23:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,(null),PATROL BORO QUEENS SOUTH,198,CRIMINAL CONTEMPT 1,RESIDENCE-HOUSE,01/03/2023,(null),25-44,BLACK,M,,25-44,WHITE HISPANIC,F,1021293,191074,40.691054,-73.866423,"(40.691054, -73.866423)",POINT (-73.866423 40.691054),24017,46,3,34,60
261361348,115,QUEENS,01/03/2022,15:30:00,01/04/2022,09:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,121,FELONY,OPPOSITE OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO QUEENS NORTH,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",STREET,01/04/2023,(null),(null),(null),(null),,25-44,WHITE HISPANIC,M,1023546,214478,40.755283,-73.858163,"(40.755283, -73.858163)",POINT (-73.858163 40.755283),14510,65,3,21,73
261359543,101,QUEENS,01/03/2022,21:39:00,01/03/2022,22:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,FRONT OF,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO QUEENS SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,01/04/2023,(null),UNKNOWN,UNKNOWN,F,,25-44,BLACK,M,1051477,158361,40.601087,-73.757905,"(40.601087, -73.757905)",POINT (-73.757905 40.601087),20529,51,3,47,59
265988570,1,MANHATTAN,01/04/2022,12:00:00,03/27/2023,10:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO MAN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,03/30/2023,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE,M,981763,200776,40.717761,-74.008971,"(40.717761, -74.008971)",POINT (-74.008971 40.717761),12076,56,4,32,1
277024264,62,BROOKLYN,01/04/2022,10:00:00,11/04/2023,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO BKLYN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,11/04/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,983057,161900,40.611057,-74.004295,"(40.611057, -74.004295)",POINT (-74.004295 40.611057),17616,1,2,44,37
261417538,32,MANHATTAN,01/04/2022,14:21:00,01/04/2023,17:15:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN NORTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,01/04/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,BLACK,F,999052,235837,40.813983,-73.946525,"(40.813983, -73.946525)",POINT (-73.946525 40.813983),12424,18,4,36,20
261357491,67,BROOKLYN,01/04/2022,16:15:00,01/04/2023,16:35:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,348,MISDEMEANOR,(null),VEHICLE AND TRAFFIC LAWS,(null),PATROL BORO BKLYN SOUTH,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",STREET,01/04/2023,(null),25-44,BLACK,M,,UNKNOWN,UNKNOWN,E,998608,171942,40.63860599,-73.9482662,"(40.63860599, -73.9482662)",POINT (-73.9482662 40.63860599),17217,60,2,26,43
267222912,34,MANHATTAN,01/04/2022,19:39:00,10/04/2022,16:19:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN NORTH,303,"LARCENY,PETIT BY CHECK USE",OTHER,04/24/2023,(null),UNKNOWN,UNKNOWN,U,,65+,BLACK,F,1003170,248389,40.848427,-73.931611,"(40.848427, -73.931611)",POINT (-73.931611 40.848427),13091,47,4,39,22
261490240,114,QUEENS,01/04/2022,12:00:00,01/04/2023,13:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,OPPOSITE OF,PETIT LARCENY,(null),PATROL BORO QUEENS NORTH,321,"LARCENY,PETIT FROM AUTO",PARKING LOT/GARAGE (PRIVATE),01/06/2023,(null),25-44,UNKNOWN,U,,45-64,UNKNOWN,M,1006511,216502,40.760899,-73.919641,"(40.760899, -73.919641)",POINT (-73.919641 40.760899),16860,39,3,4,72
261364617,50,BRONX,01/04/2022,12:05:00,01/04/2023,12:09:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,01/04/2023,(null),25-44,BLACK HISPANIC,F,,18-24,BLACK HISPANIC,M,1010707,260025,40.880344,-73.904323,"(40.880344, -73.904323)",POINT (-73.904323 40.880344),11272,48,5,40,33
261420100,110,QUEENS,01/04/2022,12:00:00,01/04/2022,12:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,359,MISDEMEANOR,FRONT OF,OFFENSES AGAINST PUBLIC ADMINI,(null),PATROL BORO QUEENS NORTH,749,VIOLATION OF ORDER OF PROTECTI,RESIDENCE-HOUSE,01/04/2023,(null),25-44,WHITE HISPANIC,M,,45-64,ASIAN / PACIFIC ISLANDER,M,1017170,211470,40.747053,-73.88119,"(40.747053, -73.88119)",POINT (-73.88119 40.747053),14784,66,3,21,68
261472592,43,BRONX,01/04/2022,14:10:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,(null),PATROL BORO BRONX,594,OBSCENITY 1,RESIDENCE - APT. HOUSE,01/06/2023,(null),25-44,BLACK,M,,UNKNOWN,UNKNOWN,E,1020219,239110,40.8229123084767,-73.8700413043181,"(40.8229123084767, -73.8700413043181)",POINT (-73.8700413043181 40.8229123084767),11611,58,5,31,26
261443791,43,BRONX,01/04/2022,22:30:00,01/05/2023,10:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO BRONX,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",RESIDENCE-HOUSE,01/05/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,BLACK,M,1025953,236455,40.815592,-73.849335,"(40.815592, -73.849335)",POINT (-73.849335 40.815592),11611,58,5,31,26
261523469,109,QUEENS,01/04/2022,11:10:00,01/06/2022,11:11:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO QUEENS NORTH,638,"HARASSMENT,SUBD 3,4,5",CHAIN STORE,01/06/2023,(null),UNKNOWN,UNKNOWN,M,,UNKNOWN,UNKNOWN,D,1033537,217971,40.764821,-73.822075,"(40.764821, -73.822075)",POINT (-73.822075 40.764821),13832,22,3,3,67
261443760,6,MANHATTAN,01/05/2022,22:40:00,01/05/2023,22:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,110,FELONY,OPPOSITE OF,GRAND LARCENY OF MOTOR VEHICLE,(null),PATROL BORO MAN SOUTH,441,"LARCENY,GRAND OF AUTO",STREET,01/05/2023,(null),25-44,BLACK,M,,45-64,WHITE,M,984134,207984,40.737547,-74.000415,"(40.737547, -74.000415)",POINT (-74.000415 40.737547),12074,57,4,10,3
276642267,62,BROOKLYN,01/05/2022,08:00:00,01/05/2022,08:20:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,10/28/2023,(null),45-64,WHITE,M,,25-44,WHITE,F,985375,159731,40.605103,-73.995945,"(40.605103, -73.995945)",POINT (-73.995945 40.605103),17616,1,2,45,37
268460522,84,BROOKLYN,01/05/2022,08:00:00,05/13/2023,11:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BKLYN NORTH,349,"LARCENY,PETIT OF LICENSE PLATE",OTHER,05/18/2023,(null),(null),(null),(null),,25-44,WHITE,M,986804,191727,40.692923,-73.99079,"(40.692923, -73.99079)",POINT (-73.99079 40.692923),16865,68,2,38,54
261569882,18,MANHATTAN,01/05/2022,20:40:00,01/05/2022,20:45:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",HOMELESS SHELTER,01/06/2023,(null),25-44,BLACK,F,,18-24,BLACK,F,987171,218109,40.765336,-73.989454,"(40.765336, -73.989454)",POINT (-73.989454 40.765336),12081,12,4,10,10
266189129,18,MANHATTAN,01/05/2022,10:30:00,01/05/2022,10:40:00,ATTEMPTED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",STREET,04/05/2023,(null),25-44,WHITE,M,,25-44,WHITE,M,987953,215889,40.759242,-73.986633,"(40.759242, -73.986633)",POINT (-73.986633 40.759242),13094,11,4,10,10
273996104,67,BROOKLYN,01/05/2022,08:00:00,01/05/2022,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,(null),PATROL BORO BKLYN SOUTH,241,"BURGLARY,UNCLASSIFIED,DAY",CONSTRUCTION SITE,09/05/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,BLACK,M,998286,175856,40.649352,-73.949418,"(40.649352, -73.949418)",POINT (-73.949418 40.649352),13510,61,2,11,40
