"","CMPLNT_NUM","ADDR_PCT_CD","BORO_NM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","CRM_ATPT_CPTD_CD","JURISDICTION_CODE","JURIS_DESC","KY_CD","LAW_CAT_CD","LOC_OF_OCCUR_DESC","OFNS_DESC","PATROL_BORO","PD_CD","PD_DESC","PREM_TYP_DESC","RPT_DT","SUSP_AGE_GROUP","SUSP_RACE","SUSP_SEX","VIC_AGE_GROUP","VIC_RACE","VIC_SEX","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lat_Lon","New Georeferenced Column","Zip Codes","Community Districts","Borough Boundaries","City Council Districts","Police Precincts"
"77","261443760",6,"MANHATTAN","01/05/2022",22:40:00,"01/05/2023","22:50:00","COMPLETED",0,"N.Y. POLICE DEPT",110,"FELONY","OPPOSITE OF","GRAND LARCENY OF MOTOR VEHICLE","PATROL BORO MAN SOUTH",441,"LARCENY,GRAND OF AUTO","STREET","01/05/2023","25-44","BLACK","M","45-64","WHITE","M",984134,207984,40.737547,-74.000415,"(40.737547, -74.000415)","POINT (-74.000415 40.737547)",12074,57,4,10,3
"78","276642267",62,"BROOKLYN","01/05/2022",08:00:00,"01/05/2022","08:20:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BKLYN SOUTH",352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","RESIDENCE - APT. HOUSE","10/28/2023","45-64","WHITE","M","25-44","WHITE","F",985375,159731,40.605103,-73.995945,"(40.605103, -73.995945)","POINT (-73.995945 40.605103)",17616,1,2,45,37
"79","268460522",84,"BROOKLYN","01/05/2022",08:00:00,"05/13/2023","11:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BKLYN NORTH",349,"LARCENY,PETIT OF LICENSE PLATE","OTHER","05/18/2023","(null)","(null)","(null)","25-44","WHITE","M",986804,191727,40.692923,-73.99079,"(40.692923, -73.99079)","POINT (-73.99079 40.692923)",16865,68,2,38,54
"80","261569882",18,"MANHATTAN","01/05/2022",20:40:00,"01/05/2022","20:45:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","FRONT OF","HARRASSMENT 2","PATROL BORO MAN SOUTH",638,"HARASSMENT,SUBD 3,4,5","HOMELESS SHELTER","01/06/2023","25-44","BLACK","F","18-24","BLACK","F",987171,218109,40.765336,-73.989454,"(40.765336, -73.989454)","POINT (-73.989454 40.765336)",12081,12,4,10,10
"81","266189129",18,"MANHATTAN","01/05/2022",10:30:00,"01/05/2022","10:40:00","ATTEMPTED",0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","PATROL BORO MAN SOUTH",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","STREET","04/05/2023","25-44","WHITE","M","25-44","WHITE","M",987953,215889,40.759242,-73.986633,"(40.759242, -73.986633)","POINT (-73.986633 40.759242)",13094,11,4,10,10
"82","273996104",67,"BROOKLYN","01/05/2022",08:00:00,"01/05/2022","12:00:00","COMPLETED",0,"N.Y. POLICE DEPT",107,"FELONY","INSIDE","BURGLARY","PATROL BORO BKLYN SOUTH",241,"BURGLARY,UNCLASSIFIED,DAY","CONSTRUCTION SITE","09/05/2023","UNKNOWN","UNKNOWN","U","45-64","BLACK","M",998286,175856,40.649352,-73.949418,"(40.649352, -73.949418)","POINT (-73.949418 40.649352)",13510,61,2,11,40
"83","271400600",67,"BROOKLYN","01/05/2022",20:00:00,"07/14/2023","15:30:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","PATROL BORO BKLYN SOUTH",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","07/14/2023","25-44","BLACK","F","25-44","BLACK","F",998504,173213,40.642095,-73.948638,"(40.642095, -73.948638)","POINT (-73.948638 40.642095)",13510,61,2,26,40
"84","261503999",77,"BROOKLYN","01/05/2022",15:30:00,"01/05/2023","15:35:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","PATROL BORO BKLYN NORTH",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","01/05/2023","UNKNOWN","BLACK","U","45-64","BLACK","F",1004507,182865,40.668576,-73.926978,"(40.668576, -73.926978)","POINT (-73.926978 40.668576)",17615,16,2,17,49
"85","262991870",40,"BRONX","01/05/2022",09:00:00,"01/05/2022","09:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BRONX",303,"LARCENY,PETIT BY CHECK USE","RESIDENCE - APT. HOUSE","02/03/2023","(null)","(null)","(null)","25-44","WHITE HISPANIC","F",1010329,236424,40.815567,-73.905782,"(40.815567, -73.905782)","POINT (-73.905782 40.815567)",10933,49,5,35,23
"86","261415699",48,"BRONX","01/05/2022",08:45:00,"01/05/2023","08:45:00","COMPLETED",0,"N.Y. POLICE DEPT",233,"MISDEMEANOR","(null)","SEX CRIMES","PATROL BORO BRONX",175,"SEXUAL ABUSE 3,2","BUS (NYC TRANSIT)","01/05/2023","UNKNOWN","UNKNOWN","U","<18","WHITE HISPANIC","F",1011751,246839,40.8441566000203,-73.9006054489734,"(40.8441566000203, -73.9006054489734)","POINT (-73.9006054489734 40.8441566000203)",10935,35,5,22,31
"87","261914237",49,"BRONX","01/05/2022",00:00:00,"01/05/2022","23:59:00","COMPLETED",0,"N.Y. POLICE DEPT",112,"FELONY","INSIDE","THEFT-FRAUD","PATROL BORO BRONX",739,"FRAUD,UNCLASSIFIED-FELONY","OTHER","01/13/2023","UNKNOWN","UNKNOWN","U","18-24","BLACK HISPANIC","M",1022163,256137,40.869631,-73.862917,"(40.869631, -73.862917)","POINT (-73.862917 40.869631)",11605,59,5,2,32
"88","273033111",47,"BRONX","01/05/2022",17:00:00,"07/29/2023","14:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BRONX",420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT","RESIDENCE-HOUSE","08/17/2023","UNKNOWN","UNKNOWN","U","45-64","WHITE HISPANIC","M",1027416,266609,40.89835,-73.843857,"(40.89835, -73.843857)","POINT (-73.843857 40.89835)",11275,29,5,2,30
"89","265084297",45,"BRONX","01/05/2022",14:30:00,"03/14/2023","14:30:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO BRONX",301,"LARCENY,PETIT BY ACQUIRING LOS","STREET","03/14/2023","UNKNOWN","UNKNOWN","U","25-44","WHITE HISPANIC","F",1032994,241050,40.828169,-73.823868,"(40.828169, -73.823868)","POINT (-73.823868 40.828169)",11274,43,5,12,28
"90","261496066",103,"QUEENS","01/05/2022",23:30:00,"01/06/2023","10:00:00","COMPLETED",0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","(null)","CRIMINAL MISCHIEF & RELATED OF","PATROL BORO QUEENS SOUTH",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","STREET","01/06/2023","UNKNOWN","UNKNOWN","U","25-44","BLACK","M",1041191,194823,40.70123765,-73.79464101,"(40.70123765, -73.79464101)","POINT (-73.79464101 40.70123765)",24672,41,3,6,61
"91","261536590",120,"STATEN ISLAND","01/06/2022",10:00:00,"01/06/2023","14:30:00","COMPLETED",0,"N.Y. POLICE DEPT",126,"FELONY","INSIDE","MISCELLANEOUS PENAL LAW","PATROL BORO STATEN ISLAND",198,"CRIMINAL CONTEMPT 1","RESIDENCE-HOUSE","01/06/2023","25-44","BLACK HISPANIC","M","25-44","WHITE HISPANIC","F",949684,168193,40.62826,-74.124526,"(40.62826, -74.124526)","POINT (-74.124526 40.62826)",10697,4,1,13,74
"92","261505933",6,"MANHATTAN","01/06/2022",01:45:00,"01/06/2022","06:24:00","COMPLETED",0,"N.Y. POLICE DEPT",233,"MISDEMEANOR","INSIDE","SEX CRIMES","PATROL BORO MAN SOUTH",175,"SEXUAL ABUSE 3,2","RESIDENCE - APT. HOUSE","01/06/2023","45-64","WHITE","M","25-44","WHITE","F",982755,206652,40.7338967584511,-74.0053958373447,"(40.7338967584511, -74.0053958373447)","POINT (-74.0053958373447 40.7338967584511)",12077,57,4,10,3
"93","261519758",7,"MANHATTAN","01/06/2022",16:00:00,"01/06/2022","18:35:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO MAN SOUTH",343,"LARCENY,PETIT OF BICYCLE","STREET","01/06/2023","UNKNOWN","UNKNOWN","U","45-64","WHITE","M",987678,200810,40.717855,-73.987632,"(40.717855, -73.987632)","POINT (-73.987632 40.717855)",11723,70,4,32,4
"94","261502007",14,"MANHATTAN","01/06/2022",17:15:00,"01/06/2023","17:54:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO MAN SOUTH",411,"LARCENY,GRAND FROM EATERY, UNATTENDED","RESTAURANT/DINER","01/06/2023","UNKNOWN","UNKNOWN","U","25-44","BLACK HISPANIC","F",987608,215184,40.757308,-73.987878,"(40.757308, -73.987878)","POINT (-73.987878 40.757308)",13094,11,4,10,8
"95","261747316",108,"QUEENS","01/06/2022",15:00:00,"01/06/2023","15:10:00","COMPLETED",0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","(null)","ASSAULT 3 & RELATED OFFENSES","PATROL BORO QUEENS NORTH",101,"ASSAULT 3","STREET","01/11/2023","UNKNOWN","UNKNOWN","M","<18","WHITE HISPANIC","M",1001887,210732,40.74506962,-73.93634997,"(40.74506962, -73.93634997)","POINT (-73.93634997 40.74506962)",16858,53,3,33,66
"96","267231821",105,"QUEENS","01/06/2022",00:00:00,NA,"(null)","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","(null)","PETIT LARCENY","PATROL BORO QUEENS SOUTH",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","04/24/2023","UNKNOWN","UNKNOWN","U","18-24","WHITE HISPANIC","M",1057635,203953,40.72618682,-73.73523412,"(40.72618682, -73.73523412)","POINT (-73.73523412 40.72618682)",24337,63,3,16,63
"97","268782447",62,"BROOKLYN","01/07/2022",12:00:00,"09/01/2022","12:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BKLYN SOUTH",422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)","RESIDENCE-HOUSE","05/24/2023","UNKNOWN","UNKNOWN","U","45-64","ASIAN / PACIFIC ISLANDER","F",984228,165961,40.622202,-74.000077,"(40.622202, -74.000077)","POINT (-74.000077 40.622202)",17621,1,2,44,37
"98","274818097",114,"MANHATTAN","01/07/2022",10:00:00,"01/07/2022","10:05:00","COMPLETED",0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","PATROL BORO QUEENS NORTH",114,"OBSTR BREATH/CIRCUL","RESIDENCE - APT. HOUSE","09/22/2023","25-44","ASIAN / PACIFIC ISLANDER","M","25-44","ASIAN / PACIFIC ISLANDER","F",998986,218040,40.765135,-73.946803,"(40.765135, -73.946803)","POINT (-73.946803 40.765135)",13099,23,4,1,72
"99","265489021",41,"BRONX","01/07/2022",15:00:00,"03/22/2023","11:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BRONX",349,"LARCENY,PETIT OF LICENSE PLATE","PARKING LOT/GARAGE (PUBLIC)","03/22/2023","UNKNOWN","UNKNOWN","U","25-44","BLACK","F",1016360,234599,40.81054,-73.884002,"(40.81054, -73.884002)","POINT (-73.884002 40.81054)",12343,8,5,43,24
"100","261611853",42,"BRONX","01/07/2022",03:00:00,"01/07/2022","04:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BRONX",339,"LARCENY,PETIT FROM OPEN AREAS,","RESIDENCE - APT. HOUSE","01/08/2023","UNKNOWN","BLACK","M","45-64","WHITE","M",1016885,243883,40.83602,-73.88206,"(40.83602, -73.88206)","POINT (-73.88206 40.83602)",11269,34,5,43,25
"101","269968044",1,"MANHATTAN","01/08/2022",20:00:00,"01/08/2022","20:05:00","COMPLETED",0,"N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","PATROL BORO MAN SOUTH",157,"RAPE 1","RESIDENCE - APT. HOUSE","06/16/2023","UNKNOWN","WHITE","M","25-44","ASIAN / PACIFIC ISLANDER","F",982381,201750,40.7204418884676,-74.0067439741913,"(40.7204418884676, -74.0067439741913)","POINT (-74.0067439741913 40.7204418884676)",12076,56,4,32,1
"102","278821588",13,"MANHATTAN","01/08/2022",21:52:00,"01/08/2022","22:00:00","COMPLETED",0,"N.Y. POLICE DEPT",106,"FELONY","FRONT OF","FELONY ASSAULT","PATROL BORO MAN SOUTH",109,"ASSAULT 2,1,UNCLASSIFIED","HOSPITAL","12/11/2023","45-64","BLACK","M","25-44","BLACK","M",990644,208552,40.739103,-73.976924,"(40.739103, -73.976924)","POINT (-73.976924 40.739103)",12078,71,4,50,7
"103","261671436",88,"BROOKLYN","01/08/2022",20:00:00,"01/09/2023","08:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","(null)","PETIT LARCENY","PATROL BORO BKLYN NORTH",357,"LARCENY,PETIT OF VEHICLE ACCES","STREET","01/10/2023","(null)","(null)","(null)","25-44","WHITE","M",993562,192837,40.6959648524806,-73.9664187505737,"(40.69596485248063, -73.96641875057374)","POINT (-73.96641875057374 40.69596485248063)",17212,68,2,48,55
"104","261649510",48,"BRONX","01/08/2022",00:00:00,NA,"(null)","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO BRONX",321,"LARCENY,PETIT FROM AUTO","STREET","01/08/2023","UNKNOWN","UNKNOWN","U","25-44","WHITE HISPANIC","M",1016543,251549,40.857061,-73.88326,"(40.857061, -73.88326)","POINT (-73.88326 40.857061)",10936,35,5,22,31
"105","274115594",30,"MANHATTAN","01/09/2022",12:00:00,"01/09/2022","12:01:00","COMPLETED",0,"N.Y. POLICE DEPT",113,"FELONY","INSIDE","FORGERY","PATROL BORO MAN NORTH",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","RESIDENCE - APT. HOUSE","09/07/2023","UNKNOWN","UNKNOWN","U","65+","BLACK","M",1000675,241557,40.829679,-73.940648,"(40.829679, -73.940648)","POINT (-73.940648 40.829679)",12428,37,4,36,19
"106","261713160",114,"QUEENS","01/09/2022",19:00:00,"01/10/2023","10:00:00","COMPLETED",0,"N.Y. POLICE DEPT",121,"FELONY","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","PATROL BORO QUEENS NORTH",267,"MISCHIEF, CRIMINAL 3 & 2, OF M","STREET","01/10/2023","UNKNOWN","UNKNOWN","U","45-64","WHITE","F",1014064,220032,40.770565,-73.892361,"(40.770565, -73.892361)","POINT (-73.892361 40.770565)",14781,39,3,4,72
"107","261490193",52,"BRONX","01/09/2022",08:00:00,"12/12/2022","08:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BRONX",305,"LARCENY,PETIT BY CREDIT CARD U","RESIDENCE - APT. HOUSE","01/06/2023","(null)","(null)","(null)","25-44","BLACK","M",1018383,259600,40.879152,-73.876568,"(40.879152, -73.876568)","POINT (-73.876568 40.879152)",11605,24,5,40,34
"108","261717730",106,"QUEENS","01/09/2022",09:00:00,"01/10/2022","06:00:00","COMPLETED",0,"N.Y. POLICE DEPT",121,"FELONY","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","PATROL BORO QUEENS SOUTH",267,"MISCHIEF, CRIMINAL 3 & 2, OF M","STREET","01/10/2023","UNKNOWN","UNKNOWN","U","25-44","ASIAN / PACIFIC ISLANDER","M",1034124,183231,40.669463,-73.820213,"(40.669463, -73.820213)","POINT (-73.820213 40.669463)",24016,62,3,41,64
"109","265043772",107,"QUEENS","01/09/2022",12:00:00,NA,"(null)","COMPLETED",0,"N.Y. POLICE DEPT",361,"MISDEMEANOR","(null)","OFF. AGNST PUB ORD SENSBLTY &","PATROL BORO QUEENS SOUTH",639,"AGGRAVATED HARASSMENT 2","RESIDENCE-HOUSE","03/13/2023","25-44","BLACK","F","25-44","BLACK","F",1047090,200209,40.715983,-73.773313,"(40.715983, -73.773313)","POINT (-73.773313 40.715983)",24332,25,3,16,65
